label,ccode,region,pop,qu,de,ar,aq,lng,lat,arid,capacity,delivery
Nanpu,CHN,2,80,2,3,2,1,118.537,27.929,1.645,2.07,1933
Jianyang,CHN,2,157,2,3,2,1,118.125,27.329,1.645,2.38,1933
Shuangxi,CHN,2,57,1,3,2,1,117.787,26.792,1.646,0.98,1839
Jinshiqiao,CHN,2,55,3,3,3,1,110.931,27.588,1.646,2.88,964
Muntilan,IDN,2,127,3,3,3,1,110.267,-7.583,1.646,5.4,1020
Chinju,KOR,2,308,2,1,1,1,128.112,34.908,1.647,2.02,13450
Rulin,CHN,2,54,2,3,2,1,110.321,26.346,1.653,2.08,952
Guixi,CHN,2,344,3,4,3,1,117.142,28.267,1.653,2.7,613
Xiaopu,CHN,2,64,2,3,2,1,111.309,25.273,1.654,1.61,947
Nabari,JPN,2,108,2,1,1,1,136.158,34.65,1.661,1,30719
Tiantang,CHN,2,78,3,4,3,1,116.362,30.854,1.665,3.93,783
Galla,LKA,2,414,3,3,3,1,80.205,6.068,1.666,4.25,2004
Longxi,CHN,2,52,3,3,3,1,114.133,23.116,1.669,4.26,1105
Sumedang,IDN,2,60,3,3,3,1,107.925,-6.858,1.67,5.36,1209
Aizuwakamatsu,JPN,2,140,1,1,1,1,139.937,37.504,1.672,0.57,26962
Chandpur,BGD,2,115,4,4,4,1,90.667,23.229,1.672,6.8,400
Guandian,CHN,2,52,3,4,3,1,110,30.25,1.678,3.18,869
Kluang,MYS,2,139,2,2,2,1,103.329,1.929,1.679,1.95,4830
Pinghai,CHN,2,51,2,1,1,1,114.882,22.553,1.68,2.15,12190
Fuyang,CHN,2,87,3,3,3,1,111.287,24.821,1.683,2.79,903
Qinzhou,CHN,2,369,3,3,3,1,108.629,22.004,1.685,4.57,1569
Chengguan,CHN,2,119,3,2,2,1,120.737,28.863,1.687,3.59,3509
Enping,CHN,2,152,2,3,2,1,112.358,22.221,1.689,1.31,1105
Linhai,CHN,2,339,4,3,3,1,121.129,28.818,1.689,5.96,2657
Longquan,CHN,2,95,2,3,2,1,119.129,28.075,1.691,2.04,2657
Kota_Bumi,IDN,2,51,2,3,2,1,104.896,-4.833,1.692,1.93,940
Yosu,KOR,2,594,2,2,2,1,127.536,34.946,1.695,2.21,7089
Nagano,JPN,2,832,2,1,1,1,138.375,36.254,1.696,1.03,26658
Zhigong,CHN,2,129,2,3,2,1,111.621,21.75,1.697,2.32,1105
Shangtang,CHN,2,75,3,2,2,1,120.7,28.131,1.7,2.96,3509
Wuyishan,CHN,2,101,2,3,2,1,118.021,27.663,1.702,1.03,1852
Perinthalmanna,IND,2,59,3,3,3,1,76.22,10.98,1.704,3.78,938
Lichuan,CHN,2,109,3,4,3,1,108.85,30.3,1.704,4.73,859
Baihua,CHN,2,56,3,1,2,1,114.633,22.9,1.705,3.11,12190
Leshan,CHN,2,446,4,4,4,1,103.754,29.576,1.706,6.09,853
Tuojiang,CHN,2,62,3,3,3,1,111.75,25.033,1.707,3.38,947
Miaogao,CHN,2,55,2,3,2,1,119.279,28.6,1.708,1.29,2657
Yuanshan,CHN,2,64,2,3,2,1,114.5,24.367,1.709,2.37,1074
Tingzhou,CHN,2,96,2,3,2,1,116.362,25.838,1.709,2.09,1786
Yangchun,CHN,2,271,3,3,3,1,111.787,22.175,1.711,4.87,1094
Palopo,IDN,2,61,2,3,2,1,120.21,-3.035,1.714,2.36,964
Hecheng,CHN,2,219,3,2,2,1,120.383,28.163,1.714,2.9,3509
Pingshan,CHN,2,225,3,2,2,1,114.729,22.984,1.715,3.6,7626
Kushiro,JPN,2,179,2,1,1,1,144.204,43.034,1.716,1.04,24333
Hakodate,JPN,2,244,1,1,1,1,140.733,41.892,1.722,0.7,24051
Damak,NPL,2,53,2,4,3,1,87.735,26.652,1.724,2.42,426
Guilin,CHN,2,935,3,4,3,1,110.287,25.205,1.724,5.23,799
Renshan,CHN,2,64,4,1,2,1,114.817,22.829,1.725,8.73,12190
Marawi,PHL,2,53,2,4,3,1,124.292,8.023,1.731,2.38,580
Zengcheng,CHN,2,349,4,2,3,1,113.86,23.3,1.734,7.67,6721
Morioka,JPN,2,426,1,1,1,1,141.05,39.213,1.735,0.66,23400
Fengcheng,CHN,2,67,2,3,2,1,114.208,24.059,1.741,1.5,1074
Kebumen,IDN,2,190,3,3,3,1,109.662,-7.679,1.744,4.26,1031
Batam,IDN,2,352,3,2,2,1,104.023,1.11,1.745,3.17,8122
Mormugao,IND,2,604,2,3,2,1,73.911,15.382,1.745,2.07,2089
Huizhou,CHN,2,771,3,4,3,1,114.4,23.054,1.749,3.97,588
Hongchuan,CHN,2,53,3,3,3,1,103.375,29.904,1.75,3.74,950
Matlab_Bazar,BGD,2,67,4,4,4,1,90.717,23.333,1.762,6.07,331
Shaowu,CHN,2,171,2,3,2,1,117.525,27.334,1.768,1.72,1667
Magelang,IDN,2,256,4,3,3,1,110.233,-7.479,1.769,7.2,1757
Johor_Bahru,MYS,2,880,3,2,2,1,103.787,1.545,1.77,3.1,4189
Xitou,CHN,2,50,3,3,3,1,111.767,21.657,1.774,4.44,1105
Ozu,JPN,2,62,1,1,1,1,132.496,33.479,1.775,0.63,22817
Ipoh,MYS,2,483,2,3,2,1,101.112,4.638,1.779,2.18,2897
Tsuyama,JPN,2,76,1,1,1,1,134.05,35.075,1.78,0.91,24312
Jaya_Pura,IDN,2,73,2,3,2,1,140.674,-2.596,1.78,2.43,1762
Kollam,IND,2,557,4,3,3,1,76.617,8.879,1.783,6.26,1183
Jepara,IDN,2,136,3,3,3,1,110.687,-6.587,1.785,5.46,1031
Beruwala,LKA,2,88,3,3,3,1,80.011,6.41,1.795,4.13,1486
Nakatsu,JPN,2,118,2,1,1,1,131.279,33.549,1.803,1.14,26126
Huangshan,CHN,2,105,4,4,4,1,118.175,30.096,1.805,11.15,860
Legaspi,PHL,2,70,3,4,3,1,123.732,13.104,1.81,4.17,421
Margao,IND,2,252,2,3,2,1,74.021,15.179,1.811,2.24,1562
Sidareja,IDN,2,50,3,3,3,1,108.783,-7.483,1.815,4.78,1158
Ponnani,IND,2,78,4,3,3,1,75.95,10.784,1.817,6.88,914
Aomori,JPN,2,488,2,1,1,1,140.537,40.471,1.818,1.02,21284
Pokhara,NPL,2,160,2,4,3,1,83.987,28.217,1.819,2.21,181
Pangkalanbrandan,IDN,2,206,1,3,2,1,98.219,4.054,1.823,0.57,1461
Hetauda,NPL,2,72,2,4,3,1,85.037,27.417,1.828,1.78,495
Iloilo,PHL,2,414,4,3,3,1,122.533,10.737,1.839,5.69,999
Kota_Kinabalu,MYS,2,370,3,3,3,1,116.165,5.993,1.843,2.67,1605
Banepa,NPL,2,62,3,4,3,1,85.542,27.629,1.843,3.89,589
Thrissur,IND,2,412,3,3,3,1,76.233,10.517,1.848,4.95,975
Yangjiang,CHN,2,504,3,3,3,1,111.967,21.794,1.848,4.1,1105
Magetan,IDN,2,72,3,3,3,1,111.333,-7.662,1.85,4.37,1250
Tafeng,CHN,2,71,3,3,3,1,112.1,25.3,1.855,4.75,984
Bago,MMR,2,235,3,4,3,1,96.492,17.338,1.861,4.69,240
Yokote,JPN,2,183,1,1,1,1,140.542,39.379,1.865,0.64,23068
Kota_Bharu,MYS,2,357,3,3,3,1,102.292,6.104,1.866,4.48,1480
Tacloban,PHL,2,86,2,4,3,1,124.991,11.205,1.871,2.38,450
Tirur,IND,2,53,4,3,3,1,75.925,10.925,1.872,8.31,914
Shijiao,CHN,2,69,2,2,2,1,113.533,23.871,1.874,2.17,6721
Ambon,IDN,2,131,2,3,2,1,128.219,-3.689,1.884,1.93,1355
Chumphon,THA,2,66,1,3,2,1,99.171,10.254,1.886,0.53,1363
Curup,IDN,2,55,3,3,3,1,102.533,-3.471,1.886,4.29,1129
Naga,PHL,2,114,3,4,3,1,123.204,13.638,1.892,3.41,507
Shicheng,CHN,2,57,2,3,2,1,119.333,27.109,1.894,2.32,2355
Kottayam,IND,2,181,3,3,3,1,76.546,9.584,1.894,3.93,914
Kunnamkulam,IND,2,116,3,3,3,1,76.05,10.6,1.901,5.09,926
Chavakkad,IND,2,91,4,3,3,1,76.053,10.533,1.901,6.45,926
Teluk_Intan,MYS,2,68,2,2,2,1,101.041,4.009,1.903,1.2,3823
Iriga,PHL,2,56,2,4,3,1,123.404,13.429,1.903,2.48,431
Cilacap,IDN,2,282,3,3,3,1,109.046,-7.667,1.91,3.91,1070
Pandalam,IND,2,67,3,3,3,1,76.66,9.25,1.914,3.06,914
Mavelikkara,IND,2,59,3,3,3,1,76.51,9.25,1.914,5.02,914
Odate,JPN,2,71,1,1,1,1,140.321,40.167,1.916,0.43,21309
Thiruvalla,IND,2,137,3,3,3,1,76.558,9.454,1.916,5.4,914
Malappuram,IND,2,74,3,3,3,1,76.06,11.07,1.933,4.13,967
Manjeri,IND,2,56,4,3,3,1,76.129,11.125,1.933,7.29,967
Khowai,IND,2,63,3,4,3,1,91.612,24.075,1.94,3.4,573
Uwajima,JPN,2,73,1,1,1,1,132.579,33.229,1.95,0.69,22817
Lucena,PHL,2,118,3,3,3,1,121.617,13.938,1.953,5.19,1110
Karatsu,JPN,2,62,2,1,1,1,130.004,33.419,1.956,1.27,23333
Tasikmalaya,IDN,2,750,4,3,3,1,108.262,-7.333,1.956,8.21,1158
Cianjur,IDN,2,186,4,3,3,1,107.154,-6.821,1.96,9.1,1209
Sakata,JPN,2,216,1,1,1,1,139.875,38.749,1.972,0.85,24706
Wanaraja,IDN,2,62,4,3,3,1,107.967,-7.167,1.978,6.68,1209
Garut,IDN,2,328,4,3,3,1,107.904,-7.216,1.978,7.64,1209
Maizuru,JPN,2,51,1,1,1,1,135.454,35.492,1.983,0.78,27597
Chanthaburi,THA,2,137,1,3,2,1,102.075,12.526,1.99,0.89,1778
Matsue,JPN,2,448,2,1,1,1,133.137,35.428,1.991,1.27,23764
Khopoli,IND,2,75,2,3,2,1,73.362,18.784,2.003,1.3,1244
Kuantan,MYS,2,243,2,3,2,1,103.292,3.809,2.003,1.53,2273
Muika,JPN,2,70,1,1,1,1,138.804,36.971,2.012,0.34,26958
Sasebo,JPN,2,269,2,1,1,1,129.771,33.084,2.013,2.2,21787
Pematangsiantar,IDN,2,220,4,3,3,1,99.075,2.959,2.016,7.37,2161
Akita,JPN,2,276,2,1,1,1,140.029,39.854,2.024,1.38,23079
Bitung,IDN,2,89,3,3,3,1,125.176,1.458,2.055,4.01,916
Tottori,JPN,2,97,2,1,1,1,134.237,35.466,2.058,1.15,24362
Sandakan,MYS,2,239,3,2,2,1,118.046,5.845,2.063,3.81,4435
Alappuzha,IND,2,229,4,3,3,1,76.346,9.513,2.063,7.44,1298
Methala,IND,2,143,3,3,3,1,76.198,10.218,2.067,5.13,926
Kuala_Terengganu,MYS,2,315,2,2,2,1,103.138,5.296,2.099,2.4,6117
Butuan,PHL,2,55,2,4,3,1,125.512,8.965,2.103,1.33,570
Sukabumi,IDN,2,363,4,3,3,1,106.925,-6.933,2.103,7.8,1217
Sorong,IDN,2,54,1,3,2,1,131.322,-0.966,2.114,0.56,1762
Karanganyar,IDN,2,70,3,3,3,1,109.533,-7.612,2.119,3.71,1031
Toyooka,JPN,2,56,1,1,1,1,134.812,35.371,2.121,0.57,24362
Nagasaki,JPN,2,672,3,1,2,1,130.043,32.831,2.121,2.9,21195
Tomohon,IDN,2,61,2,3,2,1,124.887,1.292,2.123,1.99,916
Lahat,IDN,2,61,3,3,3,1,103.55,-3.791,2.136,4.24,1444
Olongapo,PHL,2,85,2,3,2,1,120.275,14.768,2.143,1.8,1547
Oita,JPN,2,582,2,1,1,1,131.657,33.187,2.149,1.83,25753
Kannur,IND,2,346,3,3,3,1,75.4,11.871,2.152,5.1,909
Lae,PNG,2,83,1,4,2,1,146.996,-6.682,2.158,0.95,458
Kochi,JPN,2,491,2,1,1,1,133.587,33.575,2.172,1.68,21340
Manado,IDN,2,348,3,3,3,1,124.871,1.484,2.178,3.91,932
Takayama,JPN,2,62,1,1,1,1,137.229,36.175,2.181,0.55,28150
Taiping,MYS,2,206,3,2,2,1,100.729,4.834,2.189,3.09,4625
Paravur,IND,2,66,3,3,3,1,76.225,10.15,2.19,4.58,926
Kaptai,BGD,2,61,2,4,3,1,92.159,22.484,2.192,1.34,472
Kagoshima,JPN,2,670,2,1,1,1,130.515,31.449,2.2,2.14,21656
Kanoya,JPN,2,81,1,1,1,1,130.973,31.388,2.203,0.8,21692
Tarakan,IDN,2,105,2,2,2,1,117.59,3.339,2.204,2.46,3504
Kozhikode,IND,2,589,4,3,3,1,75.808,11.251,2.213,7.28,1162
Purbolinggo,IDN,2,113,4,3,3,1,109.383,-7.404,2.236,7.31,1031
Sibolga,IDN,2,58,2,3,2,1,98.802,1.75,2.259,1.12,1245
Ratnagiri,IND,2,66,2,3,2,1,73.337,16.963,2.311,1.37,1244
Vadakara,IND,2,74,3,3,3,1,75.6,11.604,2.323,5.23,918
Quilandy,IND,2,55,4,3,3,1,75.704,11.442,2.324,9.42,918
Padang,IDN,2,665,3,3,3,1,100.429,-1.05,2.337,4.51,1181
North_Lakhimpur,IND,2,53,3,4,3,1,94.104,27.234,2.338,3.34,483
Singkawang,IDN,2,109,3,3,3,1,109.004,0.917,2.345,2.85,1290
Purwokerto,IDN,2,445,4,3,3,1,109.262,-7.437,2.371,9.55,1031
Majenang,IDN,2,52,3,3,3,1,108.75,-7.3,2.38,2.98,1158
Nadapuram,IND,2,58,3,3,3,1,75.667,11.7,2.382,3.76,918
Thalassery,IND,2,331,3,4,3,1,75.529,11.696,2.382,4.98,839
Silchar,IND,2,141,2,4,3,1,92.792,24.804,2.433,2.22,467
Cicuruk,IDN,2,94,3,3,3,1,106.78,-6.78,2.445,4.45,2441
Payyannur,IND,2,67,4,3,3,1,75.212,12.109,2.447,7.01,969
Miyazaki,JPN,2,582,2,1,1,1,131.358,31.925,2.462,1.17,22206
Mangalore,IND,2,748,3,3,3,1,74.929,12.892,2.477,4.48,1100
Baguio,PHL,2,318,4,4,4,1,120.617,16.409,2.477,9.12,423
Labuhan,IDN,2,63,3,3,3,1,105.847,-6.379,2.481,2.84,1209
Wonosobo,IDN,2,103,3,3,3,1,109.925,-7.379,2.494,5.45,1031
Ago,JPN,2,51,1,1,1,1,136.823,34.261,2.499,0.78,30719
Siliguri,IND,2,549,3,4,3,1,88.412,26.713,2.503,4,238
Kanhangad,IND,2,62,3,3,3,1,75.096,12.325,2.561,3.32,969
Aizawl,IND,2,198,3,4,3,1,92.717,23.663,2.568,3.14,473
Mergui,MMR,2,141,4,4,4,1,98.629,12.451,2.601,7.94,204
Kasaragod,IND,2,73,3,3,3,1,75.014,12.488,2.691,2.69,969
Thaton,MMR,2,106,3,4,3,1,97.387,16.934,2.708,4.82,207
Bintulu,MYS,2,103,2,2,2,1,113.044,3.142,2.71,1.79,3827
Randudongkal,IDN,2,59,3,3,3,1,109.317,-7.1,2.719,4.9,1031
Mudon,MMR,2,76,3,4,3,1,97.733,16.25,2.756,5.26,207
Darjiling,IND,2,96,4,4,4,1,88.271,27.042,2.764,8.38,844
Kurseong,IND,2,52,3,4,3,1,88.283,26.875,2.819,3.31,645
Cisarua,IDN,2,79,3,3,3,1,106.651,-6.675,2.828,4.04,2441
Udupi,IND,2,121,2,3,2,1,74.771,13.35,2.889,2.34,1031
Mawlamyine,MMR,2,453,4,4,4,1,97.661,16.415,2.934,7.91,269
Kundapur,IND,2,73,3,3,3,1,74.698,13.601,3.016,4.3,1031
Sunamganj,BGD,2,51,2,4,3,1,91.412,25.071,3.106,2.26,416
Tura,IND,2,57,2,4,3,1,90.217,25.513,3.139,1.79,565
Kuching,MYS,2,213,2,3,2,1,110.35,1.564,3.285,1.19,2505
Sylhet,BGD,2,461,3,4,3,1,91.942,24.838,3.42,4.41,582
Sittwe,MMR,2,165,4,4,4,1,92.881,20.159,3.485,9.78,365
Arakan,MMR,2,56,3,4,3,1,94.37,18.46,3.636,2.74,197
Dawei,MMR,2,98,3,3,3,1,98.211,14.079,3.716,2.63,1424
Shillong,IND,2,273,3,4,3,1,91.896,25.577,4.783,4.19,656
Willemstad,ANT,3,127,2,2,2,1,-68.963,12.149,0.298,1.29,7246
Azua,DOM,3,59,1,3,2,1,-70.721,18.45,0.505,0.7,3082
Mao,DOM,3,97,2,3,2,1,-71.029,19.571,0.55,1.89,2269
Saint_John's,ATG,3,71,1,2,1,1,-61.789,17.081,0.618,0.68,8643
Gonaives,HTI,3,70,3,4,3,1,-72.683,19.454,0.629,3.06,282
La_Romana,DOM,3,175,2,3,2,1,-68.95,18.45,0.721,2.16,1747
Barahona,DOM,3,77,3,3,3,1,-71.106,18.209,0.73,2.9,1795
San_Juan_de_la_Maguana,DOM,3,78,2,3,2,1,-71.225,18.825,0.732,1.06,1795
Santiago_de_los_Caballeros,DOM,3,697,2,3,2,1,-70.613,19.421,0.801,1.82,2376
Bridgetown,BRB,3,260,2,2,2,1,-59.535,13.136,0.813,2.28,8349
Higuey,DOM,3,69,2,3,2,1,-68.7,18.617,0.82,1.46,3082
Nassau,BHS,3,197,3,2,2,1,-77.407,25.01,0.848,2.78,5404
San_Pedro_de_Macoris,DOM,3,177,2,3,2,1,-69.354,18.476,0.955,1.58,1653
San_Francisco_de_Macoris,DOM,3,136,3,3,3,1,-70.242,19.296,1.005,2.94,2301
Bonao,DOM,3,88,1,3,2,1,-70.354,18.946,1.037,0.81,3082
Cap_Haitien,HTI,3,136,3,4,3,1,-72.192,19.722,1.117,4.39,492
Cotui,DOM,3,53,2,3,2,1,-70.142,19.071,1.159,1.36,3082
Fort_de_France,MTQ,3,377,2,2,2,1,-61.02,14.499,1.207,1.12,5036
Les_Cayes,HTI,3,69,3,4,3,1,-73.753,18.212,1.217,2.68,282
Mandeville,JAM,3,87,1,2,1,1,-77.538,18.013,1.244,0.79,5580
Montego_Bay,JAM,3,97,2,2,2,1,-77.904,18.457,1.267,1.35,5580
Puerto_Plata,DOM,3,110,2,3,2,1,-70.55,19.738,1.272,1.23,2232
Savanna_la_Mar,JAM,3,56,1,2,1,1,-78.125,18.276,1.36,0.75,5580
Castries,LCA,3,67,1,1,1,1,-60.959,13.992,1.495,0.91,12426
Les_Abymes,GLP,3,362,1,1,1,1,-61.677,16.009,1.54,0.85,18639
Dashoguz,TKM,4,243,3,3,3,1,60.025,41.842,0.074,4.79,1419
Mary,TKM,4,404,1,3,2,1,61.887,37.579,0.091,0.92,1863
Turkmenbashi,TKM,4,74,3,3,3,1,52.961,40.032,0.095,3.16,2545
Rudny,KAZ,4,129,3,3,3,1,51.201,43.666,0.097,4.1,2488
Bukhoro,UZB,4,437,1,3,2,1,64.496,39.796,0.101,0.69,1524
Termiz,UZB,4,94,1,4,2,1,67.307,37.262,0.106,0.94,488
Tejen,TKM,4,68,1,3,2,1,60.462,37.417,0.107,0.61,2788
Zarafson,UZB,4,68,2,3,2,1,64.2,41.584,0.11,1.94,994
Nebit_Dag,TKM,4,118,3,3,3,1,54.379,39.521,0.113,2.66,1618
Turkestan,KAZ,4,122,3,3,3,1,51.897,47.084,0.132,4.78,3376
Koson,UZB,4,75,1,3,2,1,65.496,39.038,0.138,0.42,1001
Qarshi,UZB,4,307,2,3,2,1,65.792,38.863,0.144,1.71,1447
Kokshetau,KAZ,4,82,1,3,2,1,68.25,43.3,0.146,0.92,2598
Nawoiy,UZB,4,390,1,4,2,1,65.637,40.059,0.151,0.84,649
Ashgabad,TKM,4,898,2,3,2,1,58.242,38.009,0.179,1.93,2715
Fargona,UZB,4,568,3,3,3,1,71.742,40.442,0.18,3.42,910
Kattakurgon,UZB,4,78,1,3,2,1,66.296,39.904,0.188,0.81,922
Kentau,KAZ,4,181,1,3,2,1,67.567,47.879,0.188,0.79,1720
Petropavlosk,KAZ,4,53,2,3,2,1,68.533,43.517,0.203,1.07,2598
Kurgan_Tyube,TJK,4,131,2,4,3,1,68.804,37.791,0.225,1.17,759
Sahrisabz,UZB,4,118,1,3,2,1,66.829,39.079,0.229,0.74,1105
Samarqand,UZB,4,849,3,3,3,1,66.912,39.688,0.249,2.88,1427
Quqon,UZB,4,730,2,3,2,1,70.983,40.542,0.254,2.16,983
Djizak,UZB,4,124,2,4,3,1,67.854,40.121,0.292,1.16,880
Besarik,UZB,4,52,2,4,3,1,70.574,40.434,0.301,1.02,765
Guliston,UZB,4,77,2,3,2,1,68.787,40.492,0.317,1.45,1073
Urgut,UZB,4,106,2,4,3,1,67.25,39.438,0.317,1.29,858
Sirdare,UZB,4,116,2,3,2,1,68.785,40.942,0.322,1.6,1277
Bekobod,UZB,4,119,2,4,3,1,69.225,40.302,0.326,1.13,677
Dzheskazgan,KAZ,4,253,2,2,2,1,57.233,50.284,0.328,1.24,3679
Leninogorsk,KAZ,4,199,1,3,2,1,76.875,52.265,0.329,0.79,2985
Khujand,TJK,4,243,1,3,2,1,69.475,40.167,0.331,0.87,1274
Konibodom,TJK,4,75,1,4,2,1,70.275,40.238,0.334,0.88,812
Oskemen,KAZ,4,307,2,3,2,1,80.264,50.349,0.337,1.77,3109
Kzyl_Orda,KAZ,4,164,1,2,1,1,72.717,49.684,0.351,0.92,4148
Cust,UZB,4,53,2,4,3,1,71.237,41.009,0.356,1.26,811
Kostanay,KAZ,4,110,3,3,3,1,74.914,51.994,0.359,2.54,2137
Karaganda,KAZ,4,296,2,3,2,1,71.462,51.129,0.367,1.94,1207
Guryev,KAZ,4,683,2,3,2,1,73.046,49.896,0.372,1.75,2788
Aqtobe,KAZ,4,211,2,2,2,1,51.4,51.255,0.385,1.37,4187
Dzhambul,KAZ,4,91,1,3,2,1,78.421,44.984,0.386,0.72,2302
Kulab,TJK,4,143,1,4,2,1,69.708,37.825,0.387,0.91,524
Chauvay,KGZ,4,103,2,4,3,1,72.133,40.133,0.389,1.81,665
Olmaliq,UZB,4,258,2,3,2,1,69.6,40.863,0.399,1.71,977
Tokmok,KGZ,4,74,1,3,2,1,75.337,42.806,0.404,0.73,1317
Oral,KAZ,4,116,2,3,2,1,69.375,53.263,0.404,1.08,3227
Kara_Kol,KGZ,4,79,1,3,2,1,78.45,42.496,0.435,0.96,1432
Aktau,KAZ,4,201,1,3,2,1,69.687,42.292,0.456,0.62,1795
Ura_Tjube,TJK,4,53,1,3,2,1,69.029,39.913,0.489,0.71,998
Nurek,TJK,4,55,1,4,2,1,69.3,38.402,0.568,0.49,536
Taldy_Kurgan,KAZ,4,385,2,3,2,1,82.646,50.015,0.572,1.41,2818
Angren,UZB,4,226,2,3,2,1,70.108,41.017,0.61,1.55,1339
Shahtinsk,KAZ,4,66,1,2,1,1,83.462,50.338,0.848,0.55,3725
Arrecife,ESP,5,86,1,1,1,1,-13.652,29.017,0.116,0.47,21745
Las_Palmas,ESP,5,675,2,1,1,1,-15.575,27.783,0.174,1.68,16978
Astrachan,RUS,5,454,2,2,2,1,48.099,46.313,0.205,2.48,7207
Ilyishevsk,AZE,5,63,2,3,2,1,44.996,39.546,0.225,1.04,2965
Almeria,ESP,5,276,1,1,1,1,-2.613,36.807,0.23,0.82,17819
Naxcivan,AZE,5,122,3,3,3,1,45.429,39.129,0.238,3.03,2686
Talavera_de_la_Reina,ESP,5,64,1,1,1,1,-4.829,39.979,0.244,0.55,17966
Igdir,TUR,5,60,2,3,2,1,44.042,39.925,0.252,1.59,2522
Larnaca,CYP,5,122,1,2,1,1,33.805,35.019,0.258,0.5,8325
Strovolos,CYP,5,260,1,2,1,1,33.254,35.109,0.259,0.76,9305
Eregli,TUR,5,83,2,2,2,1,34.071,37.517,0.278,1.05,5418
Ali_Bayramli,AZE,5,169,1,3,2,1,48.971,39.788,0.285,0.9,3067
Nigde,TUR,5,108,1,3,2,1,34.65,37.95,0.288,0.82,3439
Ceylanpinar,TUR,5,53,2,3,2,1,40.067,36.873,0.293,2.05,1498
Karaman,TUR,5,106,2,2,2,1,33.254,37.184,0.296,1.45,4815
Aksaray,TUR,5,130,2,3,2,1,34.021,38.379,0.3,1.83,3156
Toledo,ESP,5,62,1,1,1,1,-3.954,39.871,0.304,0.59,16296
Nusaybin,TUR,5,71,2,3,2,1,41.25,37.102,0.307,1.75,1431
Lemesos,CYP,5,173,2,2,2,1,33.025,34.578,0.311,1.06,8144
Sanliurfa,TUR,5,387,3,3,3,1,38.812,37.163,0.311,4.68,2026
Elista,RUS,5,87,2,2,2,1,44.275,46.346,0.312,1.44,5069
Linares,ESP,5,88,1,1,1,1,-3.554,37.988,0.315,0.39,13310
Ganja,AZE,5,306,2,3,2,1,46.387,40.709,0.316,1.95,2779
Zaragoza,ESP,5,387,2,1,1,1,-0.921,41.615,0.316,1.09,20852
Gela,ITA,5,69,2,1,1,1,14.264,37.086,0.321,1.52,14959
Dogubeyazit,TUR,5,56,2,3,2,1,44.071,39.546,0.321,1.99,2604
Konya,TUR,5,746,3,2,2,1,32.508,37.913,0.332,3.05,4273
Nizip,TUR,5,70,2,3,2,1,37.794,37.097,0.332,1.92,2950
Pafos,CYP,5,50,1,2,1,1,32.45,34.806,0.337,0.49,6956
Polatli,TUR,5,80,2,2,2,1,32.162,39.584,0.338,2.49,4729
Sabirabad,AZE,5,58,1,3,2,1,48.508,39.996,0.342,0.42,2774
Yevlax,AZE,5,100,2,3,2,1,47.137,40.604,0.342,1.12,2366
Viransehir,TUR,5,121,3,3,3,1,39.771,37.238,0.347,4.18,1164
Granada,ESP,5,423,2,1,1,1,-3.642,37.146,0.348,1.29,12981
Lleida,ESP,5,128,1,1,1,1,0.833,41.634,0.356,0.5,22305
Nevsehir,TUR,5,96,1,3,2,1,34.833,38.663,0.359,0.66,3120
Badajoz,ESP,5,53,1,1,1,1,-6.808,38.9,0.361,0.31,12562
Orsk,RUS,5,451,2,2,2,1,58.512,51.254,0.361,1.07,5776
Kirsehir,TUR,5,88,2,3,2,1,34.171,39.15,0.363,1.25,2640
Valladolid,ESP,5,296,2,1,1,1,-4.713,41.638,0.365,1.12,20009
Mardin,TUR,5,85,2,3,2,1,40.754,37.313,0.366,1.93,2229
Kayseri,TUR,5,593,3,3,3,1,35.487,38.729,0.367,2.61,2388
Kirikkale,TUR,5,206,2,2,2,1,33.529,39.813,0.368,1.66,5534
Siverek,TUR,5,127,3,4,3,1,39.329,37.754,0.369,2.54,885
Kilis,TUR,5,71,3,3,3,1,37.125,36.717,0.372,3.25,3347
Malatya,TUR,5,382,3,3,3,1,38.304,38.342,0.373,3.01,2249
Jaen,ESP,5,72,1,1,1,1,-3.775,37.817,0.375,0.49,12941
Kiziltepe,TUR,5,113,2,4,3,1,40.579,37.192,0.376,1.75,774
Huelva,ESP,5,233,1,1,1,1,-7.093,37.228,0.379,0.64,15579
Burdur,TUR,5,63,2,2,2,1,30.279,37.725,0.383,1.5,4070
Scordia,ITA,5,64,1,1,1,1,14.8,37.296,0.384,0.74,14959
Diyarbakir,TUR,5,548,4,3,3,1,40.229,37.909,0.385,5.58,1562
Caltanissetta,ITA,5,60,2,1,1,1,14.046,37.492,0.388,1.26,14849
Mingechevir,AZE,5,95,3,3,3,1,47.046,40.76,0.39,3.21,2965
Gaziantep,TUR,5,857,4,3,3,1,37.371,37.075,0.393,7.15,2332
Cordoba,ESP,5,98,1,1,1,1,-4.833,37.879,0.394,0.76,14230
Palencia,ESP,5,69,1,1,1,1,-4.496,41.971,0.395,0.71,19673
Kahta,TUR,5,61,2,3,2,1,38.608,37.817,0.398,1.01,3259
Eivissa,ESP,5,77,1,1,1,1,1.417,38.961,0.4,0.56,22273
Birkirkara,MLT,5,346,3,1,2,1,14.447,35.884,0.401,3.73,19310
Bismil,TUR,5,61,3,3,3,1,40.671,37.85,0.403,2.51,1038
Santa_Cruz_de_Tenerife,ESP,5,575,2,1,1,1,-16.504,28.136,0.404,1.47,17314
